epoch,train_acc,train_loss,test_acc,test_loss
19350,56.25,0.502064,63.2219,0.58078
19360,75,0.458965,63.5258,0.557991
19370,75,0.348596,63.5258,0.558153
19380,75,0.375609,63.2219,0.565051
19390,78.125,0.389149,62.9179,0.562933
19400,81.25,0.348874,62.31,0.560872
19410,78.125,0.413133,63.2219,0.572545
19420,78.125,0.342208,63.5258,0.563894
19430,75,0.340499,61.7021,0.580074
19440,78.125,0.316264,63.8298,0.564842
19450,71.875,0.390763,62.31,0.561438
19460,84.375,0.271615,63.8298,0.564284
19470,65.625,0.490466,62.614,0.562252
19480,68.75,0.448618,64.1337,0.560488
19490,75,0.338729,63.2219,0.567991
19500,62.5,0.463849,63.5258,0.561671
19510,71.875,0.385252,64.7416,0.556512
19520,75,0.333099,64.1337,0.558893
19530,78.125,0.336934,63.8298,0.55817
19540,93.75,0.245116,61.7021,0.565867
19550,71.875,0.36563,62.0061,0.571892
19560,78.125,0.399602,64.4377,0.558349
19570,90.625,0.241659,63.8298,0.56088
19580,71.875,0.39134,63.2219,0.564806
19590,75,0.337378,61.7021,0.568722
19600,71.875,0.448215,62.9179,0.557142
19610,68.75,0.443108,63.5258,0.557728
19620,56.25,0.508013,63.5258,0.558707
19630,93.75,0.257439,64.4377,0.561573
19640,78.125,0.359978,64.7416,0.564899
19650,71.875,0.407531,62.0061,0.581683
19660,87.5,0.234586,62.0061,0.577872
19670,65.625,0.41481,62.9179,0.562468
19680,81.25,0.367503,63.8298,0.565045
19690,84.375,0.308353,62.614,0.567437
19700,75,0.368041,63.5258,0.561914
19710,71.875,0.323825,62.614,0.571842
19720,68.75,0.393664,64.7416,0.56311
19730,84.375,0.296175,61.3982,0.572468
19740,75,0.361945,63.8298,0.561263
19750,81.25,0.350024,62.0061,0.568259
19760,68.75,0.461005,61.7021,0.573004
19770,78.125,0.380378,64.1337,0.560492
19780,78.125,0.395345,63.5258,0.560822
19790,78.125,0.325012,61.7021,0.572722
19800,65.625,0.484754,62.614,0.565712
19810,68.75,0.420397,61.3982,0.573415
19820,81.25,0.293159,64.1337,0.554865
19830,81.25,0.369761,65.3495,0.559616
19840,71.875,0.448385,63.8298,0.563993
19850,65.625,0.43994,63.2219,0.557291
19860,62.5,0.487937,61.3982,0.579421
19870,87.5,0.285367,62.9179,0.574338
19880,75,0.408447,63.2219,0.55869
19890,84.375,0.273963,64.1337,0.558716
19900,75,0.385727,63.2219,0.561536
19910,84.375,0.286924,63.5258,0.559869
19920,81.25,0.343645,64.4377,0.558623
19930,87.5,0.222392,62.31,0.568867
19940,65.625,0.417818,64.1337,0.565481
19950,71.875,0.443703,64.1337,0.560063
19960,93.75,0.290003,61.3982,0.581465
19970,68.75,0.40816,64.4377,0.574455
19980,68.75,0.387591,64.1337,0.569283
19990,71.875,0.44913,63.8298,0.561321
20000,75,0.308017,62.614,0.565456
20010,68.75,0.428867,63.8298,0.561284
20020,75,0.378609,62.9179,0.56163
20030,56.25,0.572989,63.8298,0.559805
20040,81.25,0.318221,64.4377,0.559103
20050,84.375,0.316925,63.8298,0.561955
20060,71.875,0.36879,64.7416,0.557911
20070,78.125,0.336485,64.4377,0.558701
20080,96.875,0.170206,65.0456,0.562311
20090,68.75,0.425642,64.4377,0.570279
20100,75,0.377514,65.0456,0.557629
20110,90.625,0.191674,63.8298,0.564212
20120,78.125,0.370148,62.31,0.571959
20130,78.125,0.340703,62.614,0.562083
20140,62.5,0.441795,62.614,0.567465
20150,78.125,0.376257,64.1337,0.557616
20160,87.5,0.327679,64.1337,0.562879
20170,78.125,0.381829,62.9179,0.555888
20180,75,0.412159,63.5258,0.556734
20190,62.5,0.484364,62.0061,0.561099
20200,81.25,0.278729,63.5258,0.561046
20210,81.25,0.391395,62.614,0.563249
20220,87.5,0.324643,63.8298,0.57036
20230,78.125,0.384601,63.8298,0.573622
20240,75,0.330584,63.5258,0.562026
20250,81.25,0.323603,63.8298,0.564198
20260,81.25,0.330825,63.2219,0.575251
20270,87.5,0.255241,63.8298,0.558683
20280,78.125,0.401911,64.1337,0.559738
20290,78.125,0.360997,62.31,0.559012
20300,84.375,0.35656,63.8298,0.569233
20310,84.375,0.310524,62.9179,0.5592
20320,65.625,0.489528,64.1337,0.558488
20330,78.125,0.375637,64.4377,0.559443
20340,81.25,0.352235,64.1337,0.559946
20350,71.875,0.357222,63.8298,0.559116
20360,78.125,0.416281,63.8298,0.559101
20370,71.875,0.436328,63.5258,0.555875
20380,68.75,0.464925,64.1337,0.559491
20390,78.125,0.328326,64.4377,0.556264
20400,68.75,0.408967,64.4377,0.559594
20410,68.75,0.433831,65.0456,0.558891
20420,68.75,0.451915,63.8298,0.556899
20430,78.125,0.320409,63.5258,0.562098
20440,87.5,0.25978,63.5258,0.557789
20450,71.875,0.409539,63.8298,0.57268
20460,71.875,0.412211,63.8298,0.564814
20470,78.125,0.341082,62.9179,0.572633
20480,75,0.405691,63.5258,0.563531
20490,71.875,0.450375,64.1337,0.559889
20500,84.375,0.33083,64.7416,0.565764
20510,75,0.360081,62.31,0.570312
20520,78.125,0.332496,63.8298,0.55578
20530,65.625,0.488989,63.8298,0.55931
20540,75,0.36534,63.8298,0.557743
20550,84.375,0.338276,62.9179,0.55771
20560,75,0.441993,63.2219,0.564487
20570,81.25,0.329261,64.4377,0.562853
20580,87.5,0.250662,64.4377,0.559312
20590,87.5,0.264872,62.9179,0.560728
20600,81.25,0.313234,64.1337,0.568245
20610,78.125,0.288698,63.5258,0.556699
20620,84.375,0.278617,64.4377,0.561141
20630,78.125,0.312871,64.4377,0.555591
20640,81.25,0.305935,63.8298,0.559773
20650,75,0.359947,63.8298,0.559038
20660,71.875,0.362097,63.2219,0.560365
20670,62.5,0.490076,64.1337,0.562883
20680,84.375,0.257286,63.2219,0.556236
20690,71.875,0.3764,64.1337,0.555349
20700,75,0.312497,64.1337,0.561192
20710,71.875,0.398794,62.614,0.561795
20720,84.375,0.247147,63.8298,0.55558
20730,90.625,0.242258,63.5258,0.55593
20740,75,0.348335,64.4377,0.555926
20750,62.5,0.558817,64.1337,0.559553
20760,84.375,0.295097,63.2219,0.560515
20770,78.125,0.379393,62.614,0.561622
20780,78.125,0.32515,64.4377,0.558184
20790,75,0.392191,63.5258,0.556627
20800,68.75,0.389293,63.5258,0.565518
20810,71.875,0.433216,64.4377,0.563748
20820,68.75,0.423087,64.7416,0.558428
20830,75,0.393836,64.1337,0.564135
20840,84.375,0.277755,64.4377,0.563383
20850,87.5,0.267445,63.5258,0.560566
20860,78.125,0.316118,64.1337,0.556442
20870,84.375,0.325929,63.2219,0.578874
20880,81.25,0.363562,64.4377,0.559718
20890,78.125,0.334546,63.5258,0.573436
20900,75,0.390147,64.4377,0.570714
20910,84.375,0.316813,64.4377,0.55444
20920,59.375,0.424352,64.4377,0.553744
20930,81.25,0.319106,63.2219,0.555358
20940,78.125,0.351003,63.5258,0.568664
20950,78.125,0.363616,64.1337,0.559576
20960,75,0.380943,63.2219,0.564272
20970,78.125,0.319131,63.5258,0.567286
20980,90.625,0.223229,64.7416,0.560739
20990,71.875,0.462647,64.4377,0.555933
21000,71.875,0.408035,63.5258,0.558758
21010,81.25,0.339717,64.1337,0.554479
21020,56.25,0.528313,63.5258,0.566061
21030,81.25,0.379618,62.0061,0.567181
21040,75,0.383088,63.5258,0.56542
21050,71.875,0.411231,64.1337,0.561235
21060,75,0.365549,64.7416,0.559876
21070,78.125,0.378562,63.8298,0.57544
21080,81.25,0.285624,64.7416,0.559831
21090,78.125,0.357249,64.4377,0.559128
21100,65.625,0.523112,64.1337,0.562266
21110,62.5,0.45061,64.4377,0.561866
21120,81.25,0.389961,64.7416,0.566703
21130,75,0.380963,64.4377,0.558224
21140,65.625,0.453308,64.1337,0.556762
21150,65.625,0.387912,63.5258,0.564331
21160,78.125,0.327349,64.4377,0.562802
21170,84.375,0.274139,62.9179,0.557127
21180,78.125,0.336375,62.9179,0.558764
21190,75,0.421486,62.9179,0.563472
21200,78.125,0.384716,62.9179,0.565924
21210,71.875,0.369597,64.4377,0.559607
21220,71.875,0.329809,63.8298,0.569476
21230,71.875,0.438606,64.1337,0.55982
21240,71.875,0.399301,64.7416,0.562698
21250,84.375,0.277214,63.2219,0.560614
21260,62.5,0.503495,64.4377,0.563683
21270,71.875,0.404526,62.9179,0.572251
21280,84.375,0.346006,63.8298,0.57113
21290,75,0.400346,63.5258,0.557341
21300,75,0.361323,64.4377,0.561204
21310,78.125,0.347291,63.8298,0.56295
21320,68.75,0.497161,62.9179,0.563629
21330,71.875,0.380918,64.1337,0.555461
21340,84.375,0.279289,63.8298,0.558929
21350,78.125,0.375244,64.1337,0.557401
21360,78.125,0.337764,64.4377,0.559821
21370,81.25,0.289389,62.9179,0.557422
21380,62.5,0.538297,64.1337,0.563195
21390,81.25,0.359663,63.2219,0.55916
21400,87.5,0.26206,64.7416,0.562007
21410,78.125,0.342734,63.5258,0.557631
21420,71.875,0.416898,63.8298,0.558645
21430,75,0.34624,63.2219,0.56127
21440,81.25,0.252596,63.2219,0.560876
21450,84.375,0.282076,63.2219,0.569204
21460,78.125,0.297115,63.8298,0.55822
21470,75,0.377275,63.2219,0.564714
21480,71.875,0.427963,63.5258,0.558529
21490,65.625,0.496313,62.614,0.559941
21500,75,0.328231,63.8298,0.557876
21510,87.5,0.281503,63.5258,0.556739
21520,78.125,0.345884,63.8298,0.561183
21530,87.5,0.214996,62.614,0.562492
21540,68.75,0.377456,64.1337,0.574184
21550,87.5,0.283089,64.1337,0.566472
21560,81.25,0.376678,63.2219,0.557851
21570,84.375,0.284965,63.5258,0.560835
21580,81.25,0.306192,64.7416,0.559277
21590,71.875,0.426047,63.2219,0.559758
21600,71.875,0.413619,65.0456,0.55659
21610,84.375,0.31372,64.1337,0.559899
21620,84.375,0.295162,63.5258,0.557416
21630,68.75,0.440975,62.9179,0.561438
21640,87.5,0.296992,63.2219,0.555464
21650,81.25,0.330574,64.1337,0.571574
21660,59.375,0.510217,63.5258,0.564731
21670,81.25,0.262536,64.1337,0.557688
21680,68.75,0.421942,63.8298,0.560668
21690,90.625,0.227585,65.0456,0.562631
21700,78.125,0.324848,62.9179,0.561959
21710,81.25,0.326333,65.3495,0.55925
21720,81.25,0.272075,63.5258,0.557418
21730,81.25,0.333412,63.2219,0.559968
21740,78.125,0.321276,64.4377,0.557812
21750,87.5,0.251236,63.8298,0.556974
21760,87.5,0.202188,63.2219,0.557603
21770,84.375,0.289076,63.5258,0.567501
21780,65.625,0.465924,64.1337,0.554205
21790,68.75,0.440769,63.8298,0.560377
21800,78.125,0.411123,63.8298,0.568418
21810,93.75,0.209716,64.4377,0.557904
21820,78.125,0.384988,64.1337,0.557265
21830,81.25,0.28784,64.1337,0.559749
21840,78.125,0.345916,65.0456,0.556398
21850,75,0.403186,64.7416,0.557496
21860,81.25,0.327565,64.1337,0.557222
21870,71.875,0.421414,64.1337,0.556531
21880,78.125,0.331541,65.0456,0.561287
21890,84.375,0.250993,63.8298,0.557245
21900,75,0.365309,63.2219,0.555965
21910,87.5,0.207878,63.5258,0.556857
21920,84.375,0.342226,63.2219,0.557069
21930,75,0.336473,65.0456,0.564124
21940,65.625,0.439612,63.8298,0.562153
21950,75,0.404092,63.5258,0.562342
21960,78.125,0.344812,63.2219,0.570508
21970,81.25,0.354278,64.4377,0.559112
21980,75,0.362516,65.0456,0.560764
21990,71.875,0.39687,63.5258,0.558423
22000,65.625,0.462667,63.5258,0.556742
22010,65.625,0.518506,64.4377,0.555716
22020,65.625,0.49883,63.5258,0.557104
22030,71.875,0.477595,63.5258,0.580765
22040,78.125,0.372629,65.0456,0.559652
22050,71.875,0.382643,64.7416,0.567061
22060,75,0.366575,63.8298,0.559627
22070,87.5,0.213293,63.5258,0.557004
22080,84.375,0.261259,63.2219,0.560549
22090,78.125,0.345873,64.4377,0.557727
22100,84.375,0.330169,64.1337,0.55678
22110,71.875,0.341786,64.4377,0.557927
22120,81.25,0.296239,64.1337,0.559866
22130,87.5,0.316222,63.5258,0.557766
22140,62.5,0.460232,64.1337,0.556919
22150,81.25,0.285797,63.5258,0.562372
22160,78.125,0.289604,64.4377,0.565958
22170,81.25,0.327909,64.1337,0.556194
22180,84.375,0.313767,64.4377,0.565601
22190,71.875,0.403332,63.5258,0.555363
22200,87.5,0.264258,63.8298,0.557196
22210,81.25,0.345102,64.1337,0.562461
22220,78.125,0.380955,64.7416,0.557399
22230,84.375,0.286206,64.7416,0.557907
22240,68.75,0.447814,63.8298,0.556755
22250,90.625,0.21226,64.7416,0.560013
22260,81.25,0.353158,63.8298,0.558642
22270,75,0.393001,64.7416,0.56178
22280,71.875,0.36625,63.8298,0.560379
22290,78.125,0.284971,64.1337,0.561753
22300,87.5,0.273463,64.7416,0.562772
22310,78.125,0.381237,64.1337,0.556719
22320,56.25,0.503455,64.4377,0.565925
22330,87.5,0.280334,64.4377,0.572262
22340,75,0.382374,64.7416,0.559866
22350,78.125,0.350542,63.8298,0.564266
22360,81.25,0.340686,64.1337,0.563192
22370,84.375,0.301394,64.4377,0.557804
22380,71.875,0.417509,64.1337,0.55789
22390,90.625,0.222538,63.8298,0.563455
22400,81.25,0.38481,63.5258,0.567222
22410,75,0.390887,64.7416,0.564761
22420,78.125,0.337001,62.9179,0.568917
22430,78.125,0.368735,63.8298,0.570571
22440,78.125,0.342423,64.1337,0.578331
22450,84.375,0.264522,63.5258,0.561305
22460,87.5,0.284916,64.1337,0.570433
22470,75,0.370574,64.1337,0.567093
22480,84.375,0.308675,64.1337,0.553683
22490,68.75,0.439613,64.7416,0.560218
22500,75,0.378411,64.7416,0.56668
22510,81.25,0.328546,64.7416,0.566304
22520,75,0.403908,64.7416,0.561337
22530,78.125,0.358633,64.7416,0.558311
22540,75,0.399648,65.0456,0.566069
22550,75,0.373471,64.7416,0.562057
22560,78.125,0.303187,64.7416,0.559379
22570,75,0.358065,64.4377,0.56023
22580,71.875,0.360499,64.4377,0.568961
22590,78.125,0.346613,64.7416,0.571836
22600,87.5,0.215824,63.5258,0.56247
22610,75,0.384818,63.2219,0.56687
22620,81.25,0.335324,63.5258,0.559793
22630,71.875,0.429689,64.1337,0.557562
22640,84.375,0.348138,64.7416,0.563653
22650,62.5,0.560086,62.0061,0.576005
22660,84.375,0.24647,63.8298,0.556604
22670,87.5,0.278262,64.7416,0.557205
22680,84.375,0.228319,64.7416,0.560239
22690,84.375,0.300213,65.3495,0.563706
22700,81.25,0.332547,64.1337,0.556671
22710,75,0.330968,64.1337,0.564491
22720,75,0.324767,64.7416,0.567526
22730,65.625,0.43738,63.8298,0.560642
22740,71.875,0.442576,63.5258,0.5569
22750,84.375,0.280008,64.4377,0.558605
22760,87.5,0.304733,65.0456,0.558343
22770,81.25,0.337877,63.8298,0.557046
22780,81.25,0.333276,63.5258,0.556687
22790,75,0.335268,63.5258,0.557273
22800,81.25,0.342177,64.1337,0.564384
22810,75,0.328368,63.2219,0.560809
22820,71.875,0.402892,62.9179,0.559676
22830,81.25,0.304945,63.5258,0.556602
22840,84.375,0.319158,65.0456,0.557366
22850,81.25,0.308724,63.8298,0.570974
22860,84.375,0.286813,64.4377,0.55501
22870,71.875,0.429459,64.1337,0.568808
22880,87.5,0.245669,65.0456,0.556396
22890,75,0.390409,64.4377,0.567699
22900,81.25,0.308764,64.1337,0.56491
22910,84.375,0.320827,64.1337,0.561627
22920,75,0.344291,64.7416,0.565032
22930,81.25,0.330068,64.1337,0.5575
22940,81.25,0.350983,64.1337,0.559009
22950,78.125,0.327895,63.5258,0.559813
22960,87.5,0.211168,64.4377,0.558021
22970,71.875,0.377039,63.8298,0.554671
22980,75,0.293547,64.7416,0.562876
22990,87.5,0.205988,63.5258,0.558596
23000,62.5,0.52228,64.1337,0.56845
23010,78.125,0.357904,62.614,0.560702
23020,84.375,0.317119,64.1337,0.556313
23030,81.25,0.329157,64.1337,0.562093
23040,62.5,0.544146,64.4377,0.567181
23050,78.125,0.338488,64.4377,0.562729
23060,62.5,0.528073,64.4377,0.563491
23070,81.25,0.307739,64.4377,0.561992
23080,65.625,0.425538,64.7416,0.56906
23090,71.875,0.432855,64.1337,0.56546
23100,87.5,0.237085,63.5258,0.56367
23110,71.875,0.397837,63.2219,0.554598
23120,71.875,0.411997,64.4377,0.560753
23130,78.125,0.406777,65.3495,0.555498
23140,81.25,0.317326,63.5258,0.567665
23150,81.25,0.356941,63.8298,0.557049
23160,90.625,0.195272,63.8298,0.56205
23170,81.25,0.286546,62.31,0.561364
23180,78.125,0.302467,64.7416,0.557703
23190,78.125,0.341356,63.8298,0.557712
23200,68.75,0.366438,64.7416,0.558143
23210,59.375,0.428497,64.4377,0.555519
23220,81.25,0.297009,64.7416,0.558271
23230,78.125,0.304702,64.4377,0.552769
23240,81.25,0.325071,63.2219,0.55816
23250,62.5,0.480801,65.6535,0.557276
23260,78.125,0.360189,64.1337,0.557945
23270,81.25,0.332421,64.7416,0.563283
23280,65.625,0.52841,65.0456,0.5645
23290,56.25,0.616083,65.6535,0.558501
23300,75,0.443359,64.4377,0.564392
23310,78.125,0.389665,64.1337,0.564086
23320,84.375,0.270093,64.7416,0.556189
23330,78.125,0.334684,64.4377,0.556366
23340,84.375,0.294519,64.7416,0.556217
23350,87.5,0.26095,64.1337,0.578179
23360,75,0.401041,65.0456,0.559275
23370,84.375,0.257369,64.4377,0.558534
23380,75,0.305472,64.7416,0.557408
23390,84.375,0.253934,65.0456,0.5699
23400,78.125,0.351307,64.7416,0.560005
23410,84.375,0.313556,65.3495,0.55932
23420,81.25,0.319428,65.0456,0.56833
23430,78.125,0.298761,64.1337,0.561493
23440,68.75,0.374937,64.1337,0.554815
23450,78.125,0.266653,64.7416,0.563346
23460,68.75,0.387057,65.0456,0.56166
23470,81.25,0.286913,63.8298,0.551366
23480,81.25,0.276986,64.7416,0.555975
23490,90.625,0.24907,64.7416,0.554742
23500,81.25,0.274778,63.2219,0.564106
23510,65.625,0.441792,65.3495,0.556455
23520,71.875,0.480047,63.2219,0.562632
23530,87.5,0.278276,65.0456,0.560787
23540,68.75,0.427961,64.4377,0.554664
23550,75,0.392768,65.0456,0.558937
23560,75,0.440312,63.5258,0.554682
23570,84.375,0.325634,64.4377,0.557814
23580,78.125,0.34316,63.5258,0.553826
23590,78.125,0.428492,64.4377,0.558568
23600,78.125,0.349339,64.4377,0.556087
23610,78.125,0.301442,63.2219,0.574919
23620,75,0.383062,63.5258,0.558205
23630,62.5,0.395691,65.0456,0.55654
23640,75,0.377168,65.0456,0.562531
23650,81.25,0.320603,63.5258,0.5786
23660,68.75,0.370217,64.4377,0.561482
23670,71.875,0.392498,64.7416,0.566908
23680,78.125,0.404917,64.7416,0.566048
23690,65.625,0.44372,64.4377,0.567595
23700,71.875,0.474154,64.1337,0.570448
23710,81.25,0.27059,63.5258,0.557605
23720,84.375,0.28772,64.1337,0.554012
23730,81.25,0.261883,63.2219,0.55588
23740,78.125,0.308478,63.8298,0.556328
23750,78.125,0.354985,64.4377,0.553628
23760,78.125,0.343806,64.1337,0.563736
23770,81.25,0.325314,63.8298,0.557004
23780,75,0.315979,63.8298,0.556013
23790,71.875,0.405602,64.4377,0.558055
23800,68.75,0.391088,64.1337,0.555734
23810,68.75,0.403905,65.0456,0.559519
23820,71.875,0.369229,65.3495,0.55967
23830,84.375,0.323267,64.1337,0.555907
23840,68.75,0.431255,64.1337,0.557039
23850,75,0.37833,65.3495,0.555458
23860,81.25,0.302796,63.8298,0.55856
23870,78.125,0.328716,63.5258,0.55922
23880,81.25,0.341975,64.1337,0.559241
23890,78.125,0.272511,65.0456,0.559808
23900,81.25,0.281224,65.0456,0.557534
23910,81.25,0.315912,64.1337,0.555414
23920,81.25,0.349199,63.2219,0.566989
23930,90.625,0.2235,64.1337,0.554567
23940,90.625,0.198292,64.7416,0.561852
23950,75,0.385924,64.7416,0.552705
23960,75,0.364422,64.4377,0.558333
23970,75,0.373922,63.8298,0.557932
23980,84.375,0.294645,63.5258,0.556347
23990,84.375,0.313309,64.1337,0.555035
24000,78.125,0.339366,64.7416,0.556324
24010,75,0.414505,64.7416,0.552252
24020,84.375,0.246603,63.8298,0.570921
24030,81.25,0.310342,64.1337,0.553018
24040,59.375,0.450384,64.1337,0.556925
24050,68.75,0.400391,63.5258,0.552642
24060,71.875,0.406103,65.0456,0.566805
24070,81.25,0.322355,65.3495,0.565579
24080,78.125,0.359226,63.8298,0.556306
24090,84.375,0.286476,64.4377,0.553414
24100,81.25,0.268539,65.0456,0.55291
24110,84.375,0.30896,64.4377,0.55257
24120,71.875,0.421456,64.7416,0.554143
24130,75,0.392394,64.4377,0.555074
24140,81.25,0.343226,65.0456,0.562689
24150,75,0.320131,65.0456,0.559355
24160,81.25,0.334446,63.8298,0.556856
24170,84.375,0.288127,63.8298,0.557166
24180,75,0.375418,63.8298,0.554193
24190,78.125,0.36148,64.1337,0.554018
24200,75,0.353431,64.1337,0.560009
24210,78.125,0.352882,64.7416,0.557147
24220,90.625,0.215922,65.0456,0.556124
24230,81.25,0.361659,65.6535,0.564752
24240,78.125,0.362924,64.1337,0.557945
24250,81.25,0.36921,65.3495,0.565691
24260,71.875,0.413616,63.8298,0.550319
24270,84.375,0.345689,64.7416,0.547989
24280,75,0.346684,65.6535,0.55554
24290,78.125,0.30276,63.8298,0.548493
24300,84.375,0.284256,65.9574,0.554017
24310,81.25,0.385165,63.5258,0.547985
24320,81.25,0.340206,63.8298,0.551713
24330,75,0.401667,64.4377,0.551354
24340,65.625,0.439166,63.8298,0.553579
24350,56.25,0.571667,64.1337,0.555623
24360,75,0.32488,65.3495,0.557453
24370,84.375,0.240669,64.4377,0.555809
24380,81.25,0.308084,63.5258,0.560256
24390,71.875,0.357639,65.9574,0.577542
24400,84.375,0.283376,64.4377,0.558305
24410,84.375,0.254017,64.1337,0.556957
24420,75,0.366053,63.8298,0.558501
24430,93.75,0.20057,63.5258,0.558712
24440,90.625,0.254348,64.4377,0.559704
24450,81.25,0.330571,62.9179,0.561018
24460,71.875,0.372821,64.7416,0.553945
24470,84.375,0.318968,65.3495,0.558402
24480,84.375,0.282206,64.1337,0.555872
24490,84.375,0.349645,62.0061,0.565424
24500,87.5,0.261628,64.1337,0.555398
24510,62.5,0.422361,63.8298,0.561143
24520,68.75,0.44221,65.3495,0.56663
24530,71.875,0.368376,63.5258,0.55275
24540,81.25,0.301566,63.8298,0.552627
24550,75,0.383961,63.8298,0.555
24560,62.5,0.412384,64.4377,0.556184
24570,84.375,0.274043,65.0456,0.55901
24580,84.375,0.249361,65.6535,0.55975
24590,78.125,0.263673,63.5258,0.55249
24600,90.625,0.21921,65.3495,0.556637
24610,62.5,0.491281,62.9179,0.572445
24620,81.25,0.331529,63.8298,0.553837
24630,90.625,0.232388,64.7416,0.551856
24640,71.875,0.411102,64.4377,0.570978
24650,46.875,0.560022,65.3495,0.550712
24660,75,0.430913,65.0456,0.557164
24670,75,0.327942,64.4377,0.555507
24680,81.25,0.357688,64.7416,0.556762
24690,75,0.37148,64.7416,0.55269
24700,75,0.437438,64.1337,0.556498
24710,81.25,0.261114,64.7416,0.564232
24720,81.25,0.337609,65.0456,0.569342
24730,75,0.386034,65.0456,0.5556
24740,68.75,0.467266,63.2219,0.558758
24750,78.125,0.316867,64.1337,0.555344
24760,75,0.366106,64.1337,0.554382
24770,93.75,0.200908,64.7416,0.555313
24780,87.5,0.266856,65.0456,0.5598
24790,78.125,0.358478,65.3495,0.556413
24800,78.125,0.331262,64.1337,0.5642
24810,84.375,0.32901,63.5258,0.558011
24820,71.875,0.439776,64.7416,0.561246
24830,90.625,0.281016,64.4377,0.555865
24840,78.125,0.383297,63.8298,0.562053
24850,68.75,0.371754,64.7416,0.565821
24860,84.375,0.241705,65.0456,0.552059
24870,71.875,0.339196,65.0456,0.554933
24880,87.5,0.318773,64.4377,0.554113
24890,81.25,0.319171,64.4377,0.555967
24900,68.75,0.391738,64.7416,0.56006
24910,87.5,0.246628,64.7416,0.555467
24920,87.5,0.234618,65.0456,0.554875
24930,78.125,0.337092,63.8298,0.557641
24940,75,0.326296,64.4377,0.56538
24950,68.75,0.447083,64.1337,0.568997
24960,87.5,0.288174,63.8298,0.556546
24970,87.5,0.322571,63.2219,0.559376
24980,75,0.346493,64.7416,0.557281
24990,78.125,0.347025,64.7416,0.563679
25000,78.125,0.305941,64.7416,0.556642
25010,81.25,0.298488,64.1337,0.555745
25020,84.375,0.311573,64.1337,0.553985
25030,71.875,0.344216,64.4377,0.554979
25040,68.75,0.430768,64.4377,0.566091
25050,81.25,0.306749,64.4377,0.55326
25060,78.125,0.336753,64.1337,0.566497
25070,68.75,0.333374,64.4377,0.559568
25080,75,0.376413,62.614,0.605783
25090,78.125,0.249718,64.4377,0.556051
25100,62.5,0.505079,64.7416,0.565883
25110,90.625,0.260288,64.7416,0.553232
25120,68.75,0.424119,64.4377,0.55431
25130,78.125,0.309089,65.0456,0.555646
25140,75,0.42886,63.8298,0.559617
25150,78.125,0.333997,64.1337,0.562249
25160,78.125,0.313814,65.0456,0.557076
25170,90.625,0.295345,64.7416,0.556409
25180,75,0.338544,64.1337,0.561383
25190,84.375,0.285021,63.8298,0.55979
25200,87.5,0.286,64.1337,0.574738
25210,75,0.440656,65.3495,0.557638
25220,84.375,0.251872,64.1337,0.557071
25230,87.5,0.223685,64.7416,0.557366
25240,78.125,0.319386,64.4377,0.561898
25250,81.25,0.357236,64.1337,0.558674
25260,81.25,0.366648,64.4377,0.556485
25270,78.125,0.317,65.0456,0.570076
25280,81.25,0.350043,65.0456,0.558011
25290,81.25,0.341128,65.3495,0.577957
25300,75,0.381087,65.0456,0.557921
25310,84.375,0.289077,63.8298,0.554736
25320,81.25,0.285398,65.3495,0.558495
25330,81.25,0.306313,63.5258,0.557424
25340,71.875,0.451341,65.3495,0.556093
25350,81.25,0.293567,65.9574,0.564714
25360,75,0.38676,64.1337,0.556806
25370,84.375,0.289291,64.4377,0.557542
25380,93.75,0.162597,65.3495,0.554762
25390,84.375,0.320405,65.0456,0.565996
25400,87.5,0.306862,65.3495,0.557173
25410,71.875,0.366035,65.0456,0.559074
25420,81.25,0.269252,65.6535,0.565122
25430,84.375,0.248076,65.6535,0.552403
25440,75,0.34095,65.0456,0.552434
25450,84.375,0.290795,65.0456,0.557525
25460,78.125,0.341384,65.0456,0.549664
25470,75,0.294311,65.6535,0.562695
25480,78.125,0.379524,65.9574,0.550647
25490,62.5,0.397324,65.3495,0.552699
25500,81.25,0.309946,63.5258,0.555588
25510,87.5,0.248141,64.7416,0.556025
25520,81.25,0.249927,65.0456,0.563039
25530,81.25,0.274532,63.5258,0.55505
25540,84.375,0.292594,65.0456,0.560887
25550,75,0.354163,65.6535,0.572876
25560,84.375,0.273247,64.4377,0.558728
25570,68.75,0.42138,65.0456,0.558405
25580,75,0.391806,65.0456,0.558894
25590,81.25,0.295424,63.8298,0.558444
25600,93.75,0.280736,64.7416,0.559743
25610,87.5,0.254607,64.7416,0.557244
25620,68.75,0.356999,63.8298,0.562793
25630,81.25,0.362809,64.1337,0.556918
25640,65.625,0.447895,64.7416,0.564606
25650,81.25,0.286304,64.7416,0.560127
25660,87.5,0.242522,63.5258,0.566186
25670,71.875,0.423778,64.7416,0.553069
25680,87.5,0.227192,63.8298,0.557664
25690,93.75,0.192955,65.0456,0.555462
25700,84.375,0.251309,63.8298,0.553219
25710,84.375,0.244805,64.4377,0.560072
25720,84.375,0.259462,63.8298,0.551518
25730,78.125,0.315064,64.7416,0.555427
25740,71.875,0.370611,65.6535,0.572875
25750,68.75,0.418243,65.0456,0.559277
25760,81.25,0.354209,61.0942,0.572312
25770,78.125,0.274478,64.1337,0.576319
25780,84.375,0.285107,64.4377,0.551354
25790,87.5,0.282202,63.5258,0.55021
